"","true GDP","VAR","VAR + GAMboost(Y)","VAR + GAMboost(Full)","SqE VAR","SqE GAMBoost(Y)","SqE GAMBoost(Full)"
"1",0.0172042677871591,-0.00424760865487142,-0.00494090340079868,-0.0040560117364332,0.000460183002884144,0.000490408606943956,0.000451999485421278
"2",0.00290085446347277,0.00850773855725688,0.00985202969755465,0.0185615164861001,3.14371492411293e-05,4.83188371349132e-05,0.000245256334986961
"3",0.0187087647932849,0.00470099271038906,0.00461712429013408,0.00162249156200196,0.000196217678726356,0.000198574332070041,0.000291940732934056
"4",0.0012063397785198,0.00645536347576712,0.00757020517588614,0.0131863050592322,2.75522497742639e-05,4.04987827957966e-05,0.000143519568127074
