1578,4	1991	11	7
1606,2	1991	11	8
1609	1991	11	11
1621,2	1991	11	12
1623,2	1991	11	13
1621	1991	11	14
1629,4	1991	11	15
1611,9	1991	11	18
1599,1	1991	11	19
1598,1	1991	11	21
1600,3	1991	11	22
1589,2	1991	11	25
1602,9	1991	11	26
1586,2	1991	11	27
1588,2	1991	11	28
1566,6	1991	11	29
1545,4	1991	12	2
1546,8	1991	12	3
1561	1991	12	4
1553,4	1991	12	5
1558,2	1991	12	6
1559,1	1991	12	9
1551,1	1991	12	10
1543,6	1991	12	11
1546,4	1991	12	12
1558,3	1991	12	13
1552,9	1991	12	16
1560,9	1991	12	17
1573,8	1991	12	18
1561,8	1991	12	19
1543,2	1991	12	20
1539,6	1991	12	23
1563,6	1991	12	27
1578	1991	12	30
1601,9	1992	1	2
1603,6	1992	1	3
1603,3	1992	1	6
1592,5	1992	1	7
1578,7	1992	1	8
1589,8	1992	1	9
1615,7	1992	1	10
1622,7	1992	1	13
1628,5	1992	1	14
1667,5	1992	1	15
1666,3	1992	1	16
1671	1992	1	17
1677,2	1992	1	20
1685,3	1992	1	21
1680,1	1992	1	22
1669,6	1992	1	23
1664,8	1992	1	24
1683,6	1992	1	27
1683,1	1992	1	28
1672,4	1992	1	29
1680,9	1992	1	30
1687,5	1992	1	31
1689	1992	2	3
1674,6	1992	2	4
1686,6	1992	2	5
1681,1	1992	2	6
1685,5	1992	2	7
1682,1	1992	2	10
1683,6	1992	2	11
1678,9	1992	2	12
1681,4	1992	2	13
1676,5	1992	2	14
1681,1	1992	2	17
1695	1992	2	18
1687,8	1992	2	19
1703,2	1992	2	20
1717,6	1992	2	21
1729,1	1992	2	24
1722,3	1992	2	25
1737,3	1992	2	26
1749,9	1992	2	27
1745,1	1992	2	28
1747,9	1992	3	2
1763,3	1992	3	3
1759,1	1992	3	4
1764,8	1992	3	5
1746	1992	3	6
1750,3	1992	3	9
1750,5	1992	3	10
1743,4	1992	3	11
1727,5	1992	3	12
1732,6	1992	3	13
1724,8	1992	3	16
1730,1	1992	3	17
1732,2	1992	3	18
1724,6	1992	3	19
1736,3	1992	3	20
1717,5	1992	3	23
1713,1	1992	3	24
1716,3	1992	3	25
1719	1992	3	26
1711,5	1992	3	27
1710,3	1992	3	30
1717,9	1992	3	31
1707,3	1992	4	1
1721,7	1992	4	2
1719,6	1992	4	3
1734,6	1992	4	6
1739,4	1992	4	7
1720	1992	4	8
1720,3	1992	4	9
1736,1	1992	4	10
1727,7	1992	4	13
1732,5	1992	4	14
1743,8	1992	4	15
1749,2	1992	4	16
1746,5	1992	4	21
1753,3	1992	4	22
1752,4	1992	4	23
1745,7	1992	4	24
1742,2	1992	4	27
1735,9	1992	4	28
1735,9	1992	4	29
1734	1992	4	30
1728,3	1992	5	4
1732,6	1992	5	5
1743,5	1992	5	6
1750,8	1992	5	7
1748,2	1992	5	8
1753	1992	5	11
1751,2	1992	5	12
1749,4	1992	5	13
1742,3	1992	5	14
1724,1	1992	5	15
1758,4	1992	5	18
1763,3	1992	5	19
1787,5	1992	5	20
1785,5	1992	5	21
1803	1992	5	22
1811,6	1992	5	25
1806,7	1992	5	26
1794,1	1992	5	27
1803,2	1992	5	29
1798,1	1992	6	1
1801,4	1992	6	2
1788,6	1992	6	3
1792,3	1992	6	4
1789,1	1992	6	5
1786,3	1992	6	9
1789,8	1992	6	10
1781,8	1992	6	11
1782,3	1992	6	12
1773,9	1992	6	15
1779,1	1992	6	16
1771,8	1992	6	17
1772,9	1992	6	19
